id,timestamp,station,pm25,pm10,no2,so2,o3,co,temperature,humidity,aqi
189,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
190,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
191,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
192,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
193,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
194,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
195,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
196,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
197,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
198,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
199,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
200,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
201,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
202,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
203,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
204,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
205,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
206,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
207,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
208,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
209,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
210,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
211,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
212,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
213,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
214,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
215,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
216,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
217,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
218,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
219,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
220,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
221,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
222,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
223,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
224,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
225,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
226,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
227,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
228,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
229,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
230,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
231,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
232,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
233,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
234,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
235,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
236,2026-04-04 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,114,22.5,11.3,10.8,14.5,28.8333333333333,41.6333333333333,164
237,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
238,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
239,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
240,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
241,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
242,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
243,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
244,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
245,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
246,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
247,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
248,2026-04-05 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,120,29.3,8.1,17.3,12.7,25.6,41,154
249,2026-04-06 03:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",217,193,29.8,15.3,10.9,14.5,29.05,38.25,217
250,2026-04-06 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",110,79,18.4,7.4,34.5,9.4,29.5,33.75,110
251,2026-04-06 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",63,53,15.1,6.6,46.1,8.2,30.6,32.2,63
252,2026-04-06 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",68,53,15.2,7.6,48.3,8.6,30.2333333333333,32.4,68
253,2026-04-06 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",74,51,14.7,5.6,55.5,8.8,30,32.8333333333333,74
254,2026-04-06 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",74,51,14.7,5.6,55.5,8.8,29.8333333333333,32.9333333333333,74
255,2026-04-06 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",68,55,15.8,5.6,55.8,8.5,29.6,32.75,68
256,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.875,34.325,64
257,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.1,35.65,64
258,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.1,35.65,64
259,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.1,35.65,64
260,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.1,35.65,64
261,2026-04-06 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",64,57,14.7,5.3,43.5,10.4,27.1,35.65,64
262,2026-04-06 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",54,64,23.7,4.7,21.6,11.3,25.45,42.9,64
263,2026-04-06 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",70,67,21.6,8.5,24.5,10.4,25,46.2,70
264,2026-04-06 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",70,67,21.6,8.5,24.5,10.4,24.7,47.9333333333333,70
265,2026-04-06 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",98,83,20.6,8.7,21.7,10.7,23.8,52.75,98
266,2026-04-06 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",135,103,19.2,11.4,17.8,10.4,23.4,54.2,135
267,2026-04-06 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",135,103,19.2,11.4,17.8,10.4,23.35,54.4,135
268,2026-04-06 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,88,17.8,9,20.3,10.3,23.5,53.1,107
269,2026-04-06 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,88,17.8,9,20.3,10.3,23.4666666666667,52.6333333333333,107
270,2026-04-07 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",109,71,22.4,10.2,12.2,13.6,23.225,52.4,109
271,2026-04-07 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",134,77,22.6,10.4,11.7,13.8,22.3,65,134
272,2026-04-07 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",134,77,22.6,10.4,11.7,13.8,22.3,65,134
273,2026-04-07 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",122,92,22.4,11.4,35.2,12.2,27.45,41.3,122
274,2026-04-07 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",110,89,19.6,10.7,39.1,12.2,26.25,43.05,110
275,2026-04-07 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",86,79,22,8.1,29.7,12.5,22.15,74.1,86
276,2026-04-07 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",81,48,18.4,4.5,9.8,13.4,22.025,79.775,81
277,2026-04-07 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",81,48,18.4,4.5,9.8,13.4,22.1,78.8,81
278,2026-04-07 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",81,48,18.4,4.5,9.8,13.4,22.1,78.8,81
279,2026-04-07 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,75,26.8,5.5,9.1,15.4,22.8,67.2,154
280,2026-04-07 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",166,93,25.4,4.7,6.5,16.5,22.35,71.275,166
281,2026-04-07 16:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",163,89,24.5,10.1,6.5,15.7,22.4,70.0666666666667,163
282,2026-04-07 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",163,87,15.6,5.7,9.9,12.7,21.675,76.875,163
283,2026-04-07 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",142,57,17.6,4.7,8.9,12.5,21.125,82.65,142
284,2026-04-07 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",104,40,15.6,4.3,9,10.9,21.3,80,104
285,2026-04-07 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",101,37,15.6,4.2,8.7,10.9,21.4333333333333,77.8333333333333,101
286,2026-04-07 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",95,29,15.9,4,6.3,10.9,21.3,77.1,95
287,2026-04-07 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,41,13.7,4,9.1,10.3,21.3,76.2333333333333,112
288,2026-04-07 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,41,13.7,4,9.1,10.3,21.1,77.3,112
289,2026-04-07 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",109,39,13.2,3.8,9,10,21.1,77.85,109
290,2026-04-07 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,35,13,3.3,7.9,10,21.025,77.825,107
291,2026-04-08 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",85,33,13.6,3.3,9.1,9.5,21.05,75.3,85
292,2026-04-08 02:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",74,36,14.8,3.8,8.5,10.9,23.15,63.35,74
293,2026-04-08 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",142,66,19.2,6.7,21.7,11.8,25.9,49.9,142
294,2026-04-08 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",151,74,18.7,10.8,31.1,12,26,48.5,151
295,2026-04-08 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",156,86,15.9,12.8,44.6,11.8,26.45,46.7,156
296,2026-04-08 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",156,86,15.9,12.8,44.6,11.8,26.45,46.7,156
297,2026-04-08 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,69,14.9,7.3,65.3,10.9,27.9,39.275,107
298,2026-04-08 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,65,17.3,7.7,45.5,11.2,26.6333333333333,43.9333333333333,107
299,2026-04-08 12:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,82,18.4,6.2,29.3,10.4,24.05,52.6,97
300,2026-04-08 12:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,82,18.4,6.2,29.3,10.4,24.05,52.6,97
301,2026-04-08 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",91,72,25.7,12.6,11.6,13.3,23.1,59.9,91
302,2026-04-08 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",91,72,25.7,13.3,11.6,13.3,23,59.8,91
303,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,22.5,66.9,158
304,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,22.5,66.9,158
305,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,22.5,66.9,158
306,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,22.5,66.9,158
307,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,22.5,66.9,158
308,2026-04-08 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,90,21.4,9.9,7.3,12.7,21.2,72.4,158
309,2026-04-08 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",114,54,17.3,8.3,8.2,10,21.1,72.25,114
310,2026-04-08 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",114,54,17.3,8.3,8.2,10,20.8,72.9,114
311,2026-04-08 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",114,54,17.3,8.3,8.2,10,20.8,72.9,114
312,2026-04-09 02:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",177,98,20.5,36.5,5.9,14.5,24.4,55.7,177
313,2026-04-09 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",161,93,22.5,8.9,12.6,12.5,26.35,47.5,161
314,2026-04-09 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",150,79,19.7,8.6,25.6,11.2,27.1,44.6666666666667,150
315,2026-04-09 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,70,17.9,9.1,54.5,12.1,28.55,39.85,107
316,2026-04-09 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",122,69,17.5,8.5,58.2,11.3,29.1,35.8333333333333,122
317,2026-04-09 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",89,72,16.9,8.4,55.5,10,29.175,35.25,89
318,2026-04-09 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",88,71,16.7,8.4,54.8,10,29.16,35.04,88
319,2026-04-09 12:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",85,63,20.3,12.4,44.3,10.3,28,34.8666666666667,85
320,2026-04-09 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",84,71,22.8,7.8,39.2,13.4,25.9,42.2,84
321,2026-04-09 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",109,87,34.6,19.3,21.5,20.2,24.3,48.2,109
322,2026-04-09 16:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",222,170,37.7,19.8,11.9,23.5,24.3,49,222
323,2026-04-09 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",194,168,33.4,19.8,11.1,20.5,23.2,53.5,194
324,2026-04-09 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",250,184,24.3,8.9,17.8,11.1,23.65,50.3,250
325,2026-04-09 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",250,184,24.3,8.9,17.8,11.1,23.1333333333333,52,250
326,2026-04-09 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",135,82,21.3,6.6,18.4,8.6,22.2,54,135
327,2026-04-09 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",144,83,22.5,10.7,15.1,8.2,22.15,54.075,144
328,2026-04-09 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",144,83,22.5,10.7,15.1,8.2,22.05,55.05,144
329,2026-04-09 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,89,25.4,10.8,10.1,8.8,21.6,57,158
330,2026-04-10 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",153,80,23.5,5.9,10.5,8.9,21.8,55.7,153
331,2026-04-10 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",126,83,18.6,6.1,34.4,8.4,27.25,39.6,126
332,2026-04-10 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",76,86,16.2,5.5,40.3,7.3,28.7,35,86
333,2026-04-10 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",65,90,16.2,6.1,21,7.3,29.8,32.2666666666667,90
334,2026-04-10 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",61,92,16.5,5.4,21.6,6.7,30.2,31,92
335,2026-04-10 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",61,103,15.6,5.4,21.5,6.4,30.4,30.2,103
336,2026-04-10 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",63,98,15.4,4.2,21.7,6.8,30.4,30.2,98
337,2026-04-10 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",63,98,15.4,4.2,21.7,6.8,30.4,30.2,98
338,2026-04-10 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",61,101,21.8,5.5,17,10.4,27.85,33.55,101
339,2026-04-10 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",78,107,25,7,16.4,11.1,27.325,34.875,107
340,2026-04-10 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",78,107,25,7,16.4,11.1,26.95,35.75,107
341,2026-04-10 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",78,107,25,7,16.4,11.1,26.95,35.75,107
342,2026-04-10 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,110,25.6,8.9,16.2,11.8,25.9,38.9,110
343,2026-04-10 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,113,26.5,8.6,14.1,10,25.5,39.8,154
344,2026-04-10 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",129,106,24,8.3,14.9,9.1,24.95,41.55,129
345,2026-04-10 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",94,92,21.9,8.7,14.5,11.1,24.5,42.8,94
346,2026-04-10 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",94,92,21.9,8.7,14.5,11.1,24.4,43.2333333333333,94
347,2026-04-10 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",110,88,20.8,7.7,14.4,11.1,24.325,43.525,110
348,2026-04-10 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,76,20.4,6.7,12.4,10.9,23.6,46.7,112
349,2026-04-10 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,76,20.4,6.7,12.4,10.9,23.55,46.75,112
350,2026-04-10 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",107,70,19.7,6.7,12.8,10.9,23.4,47.2,107
351,2026-04-10 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",105,67,20.2,8.5,11.9,12.2,23.325,47.575,105
352,2026-04-11 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",114,69,19.7,9.3,11.2,11.8,23.25,48.6,114
353,2026-04-11 03:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",110,82,18.1,8.5,14.8,12.2,26.5,42.7,110
354,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,28.45,38.1,112
355,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,28.45,38.1,112
356,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,28.45,38.1,112
357,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,28.45,38.1,112
358,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,31.2,31.2,112
